"x","y","elevation","forest","water"
661500,238500,582,1,"No"
661500,239500,563,4,"No"
661500,240500,543,2,"No"
661500,241500,544,53,"Yes"
661500,242500,492,6,"Yes"
661500,243500,462,18,"No"
661500,244500,430,0,"Yes"
661500,245500,415,2,"No"
661500,246500,411,0,"Yes"
661500,247500,421,44,"Yes"
661500,248500,466,3,"No"
661500,249500,489,3,"No"
661500,250500,508,55,"No"
661500,251500,403,37,"No"
661500,252500,399,22,"No"
661500,253500,380,65,"Yes"
661500,254500,376,54,"Yes"
661500,255500,381,39,"Yes"
661500,256500,372,20,"Yes"
661500,257500,453,37,"No"
661500,258500,471,56,"No"
661500,259500,494,95,"No"
661500,260500,339,9,"Yes"
661500,261500,370,4,"Yes"
661500,262500,496,69,"No"
661500,263500,486,95,"No"
661500,264500,385,33,"No"
661500,265500,365,0,"No"
661500,266500,363,11,"No"
661500,267500,362,15,"No"
661500,268500,340,5,"Yes"
661500,269500,322,2,"Yes"
661500,270500,358,7,"Yes"
661500,271500,439,35,"No"
661500,272500,385,52,"No"
661500,273500,368,60,"Yes"
661500,274500,325,2,"Yes"
662500,132500,2653,0,"No"
662500,133500,2459,0,"Yes"
662500,134500,2705,0,"No"
662500,135500,2369,5,"No"
662500,136500,1924,23,"Yes"
662500,137500,2311,1,"No"
662500,138500,2574,0,"No"
662500,139500,2847,0,"Yes"
662500,140500,2683,0,"No"
662500,141500,2639,0,"No"
662500,142500,2559,0,"No"
662500,143500,2416,0,"No"
662500,144500,2098,34,"No"
662500,145500,1660,96,"No"
662500,146500,1388,45,"Yes"
662500,147500,1339,3,"Yes"
662500,148500,1549,53,"No"
662500,149500,1727,56,"Yes"
662500,150500,1899,11,"Yes"
662500,151500,2392,0,"No"
662500,152500,2619,0,"Yes"
662500,153500,2790,0,"Yes"
662500,154500,2360,0,"Yes"
662500,155500,2464,0,"Yes"
662500,156500,2601,0,"Yes"
662500,157500,2117,0,"Yes"
662500,158500,2547,0,"No"
662500,159500,2883,0,"No"
662500,160500,2714,0,"No"
662500,161500,2545,0,"No"
662500,162500,2774,0,"No"
662500,163500,2956,0,"No"
662500,164500,2828,0,"No"
662500,165500,2734,0,"No"
662500,166500,2203,2,"No"
662500,167500,1962,17,"No"
662500,168500,1306,79,"Yes"
662500,169500,928,52,"Yes"
662500,170500,1078,79,"Yes"
662500,171500,1460,60,"No"
662500,172500,1390,45,"No"
662500,173500,906,53,"Yes"
662500,174500,1126,79,"No"
662500,175500,1620,14,"No"
662500,176500,2125,0,"Yes"
662500,177500,2014,0,"Yes"
662500,178500,1997,0,"Yes"
662500,179500,2287,0,"No"
662500,180500,1924,0,"Yes"
662500,181500,1833,3,"Yes"
662500,182500,1964,3,"Yes"
662500,183500,1798,11,"Yes"
662500,184500,1924,8,"No"
662500,185500,1650,5,"No"
662500,186500,1853,0,"Yes"
662500,187500,1832,11,"No"
662500,188500,1528,41,"Yes"
662500,189500,1145,78,"Yes"
662500,190500,809,35,"No"
662500,191500,653,6,"No"
662500,192500,597,11,"No"
662500,193500,538,52,"Yes"
662500,194500,486,16,"Yes"
662500,195500,467,2,"Yes"
662500,196500,468,0,"Yes"
662500,197500,512,14,"Yes"
662500,198500,533,8,"Yes"
662500,199500,537,23,"Yes"
662500,200500,780,62,"No"
662500,201500,1386,38,"Yes"
662500,202500,1653,3,"Yes"
662500,203500,1784,0,"No"
662500,204500,1315,33,"Yes"
662500,205500,1234,84,"No"
662500,206500,1083,75,"No"
662500,207500,965,69,"No"
662500,208500,712,57,"No"
662500,209500,548,4,"No"
662500,210500,675,52,"No"
662500,211500,507,3,"No"
662500,212500,449,6,"Yes"
662500,213500,487,7,"Yes"
662500,214500,510,39,"No"
662500,215500,504,33,"Yes"
662500,216500,514,8,"No"
662500,217500,534,0,"Yes"
662500,218500,549,0,"No"
662500,219500,566,14,"No"
662500,220500,570,4,"No"
662500,221500,591,21,"No"
662500,222500,612,26,"No"
662500,223500,617,3,"No"
662500,224500,586,37,"No"
662500,225500,543,15,"Yes"
662500,226500,464,4,"Yes"
662500,227500,463,0,"Yes"
662500,228500,463,0,"Yes"
662500,229500,465,0,"Yes"
662500,230500,487,0,"No"
662500,231500,559,9,"No"
662500,232500,622,38,"No"
662500,233500,627,71,"No"
662500,234500,664,30,"No"
662500,235500,674,0,"Yes"
662500,236500,686,0,"No"
662500,237500,685,0,"No"
662500,238500,678,14,"No"
662500,239500,658,63,"No"
662500,240500,614,47,"No"
662500,241500,527,2,"No"
662500,242500,502,14,"No"
662500,243500,466,40,"No"
662500,244500,423,0,"No"
662500,245500,415,0,"Yes"
662500,246500,446,19,"Yes"
662500,247500,533,89,"No"
662500,248500,535,23,"No"
662500,249500,532,31,"No"
662500,250500,481,83,"No"
662500,251500,358,10,"No"
662500,252500,350,4,"Yes"
662500,253500,397,52,"Yes"
662500,254500,404,5,"No"
662500,255500,402,37,"No"
662500,256500,408,10,"No"
662500,257500,539,71,"No"
662500,258500,545,72,"No"
662500,259500,416,57,"Yes"
662500,260500,369,5,"Yes"
662500,261500,428,22,"No"
662500,262500,547,58,"No"
662500,263500,511,89,"No"
662500,264500,444,57,"No"
662500,265500,428,10,"No"
662500,266500,416,1,"No"
662500,267500,405,5,"No"
662500,268500,370,19,"Yes"
662500,269500,450,53,"No"
662500,270500,498,74,"No"
662500,271500,488,94,"No"
662500,272500,410,50,"No"
662500,273500,327,31,"Yes"
663500,133500,2576,0,"No"
663500,134500,2807,0,"No"
663500,135500,2559,1,"No"
663500,136500,2046,30,"Yes"
663500,137500,2214,3,"Yes"
663500,138500,2512,0,"No"
663500,139500,2916,0,"No"
663500,140500,2991,0,"No"
663500,141500,2577,0,"Yes"
663500,142500,2351,9,"Yes"
663500,143500,2139,30,"Yes"
663500,144500,1811,45,"Yes"
663500,145500,1819,56,"Yes"
663500,146500,1669,95,"No"
663500,147500,1422,40,"Yes"
663500,148500,1367,1,"Yes"
663500,149500,1552,21,"Yes"
663500,150500,1988,23,"No"
663500,151500,2178,3,"Yes"
663500,152500,2510,0,"No"
663500,153500,2710,0,"Yes"
663500,154500,2579,0,"Yes"
663500,155500,2324,0,"Yes"
663500,156500,2413,3,"Yes"
663500,157500,2004,0,"Yes"
663500,158500,2670,0,"No"
663500,159500,2665,0,"No"
663500,160500,2603,0,"No"
663500,161500,2496,0,"Yes"
663500,162500,2454,0,"No"
663500,163500,2592,0,"No"
663500,164500,2650,0,"No"
663500,165500,2587,0,"No"
663500,166500,1834,27,"Yes"
663500,167500,1429,37,"Yes"
663500,168500,1101,64,"Yes"
663500,169500,1021,63,"Yes"
663500,170500,1603,66,"No"
663500,171500,2074,10,"Yes"
663500,172500,1778,38,"No"
663500,173500,1097,67,"No"
663500,174500,1033,78,"Yes"
663500,175500,1322,55,"Yes"
663500,176500,1710,26,"No"
663500,177500,2199,0,"Yes"
663500,178500,2337,0,"No"
663500,179500,2052,0,"No"
663500,180500,1900,0,"Yes"
663500,181500,1830,22,"No"
663500,182500,1427,77,"Yes"
663500,183500,1277,51,"No"
663500,184500,1422,42,"Yes"
663500,185500,1631,29,"Yes"
663500,186500,1336,41,"Yes"
663500,187500,1603,15,"Yes"
663500,188500,1723,27,"No"
663500,189500,1428,74,"Yes"
663500,190500,902,62,"Yes"
663500,191500,711,31,"No"
663500,192500,655,17,"No"
663500,193500,610,11,"No"
663500,194500,568,3,"No"
663500,195500,549,12,"No"
663500,196500,498,17,"Yes"
663500,197500,474,22,"Yes"
663500,198500,471,8,"Yes"
663500,199500,458,7,"Yes"
663500,200500,482,12,"No"
663500,201500,868,86,"No"
663500,202500,1223,69,"Yes"
663500,203500,1352,48,"Yes"
663500,204500,1077,77,"Yes"
663500,205500,1125,91,"No"
663500,206500,1036,92,"No"
663500,207500,847,58,"No"
663500,208500,646,39,"No"
663500,209500,507,1,"No"
663500,210500,631,16,"No"
663500,211500,515,27,"No"
663500,212500,474,17,"No"
663500,213500,448,18,"Yes"
663500,214500,461,2,"No"
663500,215500,487,12,"No"
663500,216500,486,10,"No"
663500,217500,506,2,"No"
663500,218500,531,19,"No"
663500,219500,546,17,"No"
663500,220500,538,9,"No"
663500,221500,538,35,"No"
663500,222500,530,12,"No"
663500,223500,504,14,"No"
663500,224500,479,4,"Yes"
663500,225500,466,1,"Yes"
663500,226500,464,1,"Yes"
663500,227500,474,6,"Yes"
663500,228500,496,14,"No"
663500,229500,546,48,"No"
663500,230500,615,11,"No"
663500,231500,675,1,"No"
663500,232500,692,4,"No"
663500,233500,705,35,"No"
663500,234500,742,2,"No"
663500,235500,736,1,"No"
663500,236500,746,31,"No"
663500,237500,731,40,"No"
663500,238500,705,19,"No"
663500,239500,634,51,"No"
663500,240500,558,40,"No"
663500,241500,556,31,"No"
663500,242500,485,37,"No"
663500,243500,429,0,"No"
663500,244500,423,0,"No"
663500,245500,445,6,"No"
663500,246500,488,41,"No"
663500,247500,484,56,"No"
663500,248500,486,61,"No"
663500,249500,476,55,"No"
663500,250500,393,19,"Yes"
663500,251500,361,8,"Yes"
663500,252500,379,15,"Yes"
663500,253500,418,37,"No"
663500,254500,411,5,"No"
663500,255500,413,52,"No"
663500,256500,440,29,"No"
663500,257500,501,72,"No"
663500,258500,553,62,"No"
663500,259500,373,39,"Yes"
663500,260500,377,10,"No"
663500,261500,510,34,"No"
663500,262500,570,98,"No"
663500,263500,514,92,"No"
663500,264500,451,39,"Yes"
663500,265500,422,1,"No"
663500,266500,407,3,"No"
663500,267500,404,5,"No"
663500,268500,380,17,"Yes"
663500,269500,451,60,"No"
663500,270500,452,81,"No"
663500,271500,393,41,"No"
663500,272500,324,9,"No"
663500,273500,319,1,"Yes"
664500,135500,2601,0,"No"
664500,136500,2179,8,"Yes"
664500,137500,2261,5,"No"
664500,138500,2385,0,"Yes"
664500,139500,2819,0,"No"
664500,140500,2893,0,"No"
664500,141500,2437,1,"Yes"
664500,142500,2047,12,"Yes"
664500,143500,1965,20,"Yes"
664500,144500,2286,2,"No"
664500,145500,2209,2,"No"
664500,146500,2111,44,"No"
664500,147500,1755,65,"No"
664500,148500,1438,42,"Yes"
664500,149500,1380,2,"No"
664500,150500,1622,56,"Yes"
664500,151500,2035,12,"Yes"
664500,152500,2306,0,"Yes"
664500,153500,2579,0,"Yes"
664500,154500,2716,0,"No"
664500,155500,2427,0,"Yes"
664500,156500,2131,7,"Yes"
664500,157500,2057,0,"Yes"
664500,158500,2661,0,"No"
664500,159500,2448,0,"No"
664500,160500,2584,0,"No"
664500,161500,2258,0,"Yes"
664500,162500,2027,8,"Yes"
664500,163500,2197,2,"Yes"
664500,164500,2275,0,"Yes"
664500,165500,2254,0,"No"
664500,166500,1709,66,"No"
664500,167500,1125,29,"Yes"
664500,168500,1122,65,"Yes"
664500,169500,1517,89,"No"
664500,170500,1928,21,"Yes"
664500,171500,2270,0,"Yes"
664500,172500,1976,17,"No"
664500,173500,1335,84,"No"
664500,174500,973,62,"Yes"
664500,175500,1430,73,"Yes"
664500,176500,1320,42,"Yes"
664500,177500,1720,16,"No"
664500,178500,2176,0,"No"
664500,179500,1984,0,"Yes"
664500,180500,1931,0,"Yes"
664500,181500,1982,4,"No"
664500,182500,1619,57,"No"
664500,183500,1141,29,"Yes"
664500,184500,1043,42,"Yes"
664500,185500,1001,43,"Yes"
664500,186500,980,45,"Yes"
664500,187500,977,51,"Yes"
664500,188500,1284,53,"Yes"
664500,189500,1107,60,"Yes"
664500,190500,877,74,"Yes"
664500,191500,962,60,"No"
664500,192500,800,9,"No"
664500,193500,769,4,"No"
664500,194500,642,10,"No"
664500,195500,563,2,"Yes"
664500,196500,571,49,"No"
664500,197500,576,79,"Yes"
664500,198500,491,63,"Yes"
664500,199500,444,20,"Yes"
664500,200500,435,2,"Yes"
664500,201500,451,19,"Yes"
664500,202500,747,72,"No"
664500,203500,960,60,"No"
664500,204500,821,44,"Yes"
664500,205500,896,70,"No"
664500,206500,811,83,"No"
664500,207500,668,30,"Yes"
664500,208500,536,18,"No"
664500,209500,475,0,"No"
664500,210500,573,19,"No"
664500,211500,528,61,"Yes"
664500,212500,463,31,"Yes"
664500,213500,435,7,"Yes"
664500,214500,434,2,"No"
664500,215500,451,5,"Yes"
664500,216500,459,25,"Yes"
664500,217500,493,11,"No"
664500,218500,495,49,"No"
664500,219500,530,6,"No"
664500,220500,518,11,"No"
664500,221500,503,22,"No"
664500,222500,490,0,"No"
664500,223500,488,0,"No"
664500,224500,485,1,"Yes"
664500,225500,491,27,"No"
664500,226500,484,0,"No"
664500,227500,519,0,"No"
664500,228500,573,10,"No"
664500,229500,641,32,"No"
664500,230500,705,6,"No"
664500,231500,742,2,"Yes"
664500,232500,789,2,"No"
664500,233500,801,23,"No"
664500,234500,831,72,"No"
664500,235500,786,78,"No"
664500,236500,733,50,"No"
664500,237500,677,31,"No"
664500,238500,608,87,"No"
664500,239500,607,39,"No"
664500,240500,570,31,"No"
664500,241500,507,14,"No"
664500,242500,431,2,"Yes"
664500,243500,424,0,"No"
664500,244500,460,2,"Yes"
664500,245500,480,58,"No"
664500,246500,454,62,"No"
664500,247500,428,3,"No"
664500,248500,398,17,"No"
664500,249500,379,11,"Yes"
664500,250500,367,11,"Yes"
664500,251500,383,21,"Yes"
664500,252500,425,48,"No"
664500,253500,426,16,"No"
664500,254500,433,14,"No"
664500,255500,443,37,"No"
664500,256500,482,82,"No"
664500,257500,456,67,"Yes"
664500,258500,474,59,"No"
664500,259500,386,40,"Yes"
664500,260500,419,13,"No"
664500,261500,595,77,"No"
664500,262500,591,100,"No"
664500,263500,565,86,"No"
664500,264500,486,55,"No"
664500,265500,416,9,"Yes"
664500,266500,453,50,"No"
664500,267500,436,36,"No"
664500,268500,431,57,"No"
664500,269500,482,90,"No"
664500,270500,379,47,"No"
664500,271500,334,2,"Yes"
664500,272500,321,0,"Yes"
664500,273500,320,1,"Yes"
665500,135500,2496,0,"No"
665500,136500,2258,0,"No"
665500,137500,2344,0,"Yes"
665500,138500,2583,0,"No"
665500,139500,2911,0,"No"
665500,140500,2900,0,"No"
665500,141500,2468,0,"No"
665500,142500,2482,0,"No"
665500,143500,2571,0,"No"
665500,144500,2540,0,"Yes"
665500,145500,2429,0,"No"
665500,146500,2090,19,"Yes"
665500,147500,1917,58,"Yes"
665500,148500,1674,84,"Yes"
665500,149500,1366,32,"Yes"
665500,150500,1350,11,"Yes"
665500,151500,1746,30,"Yes"
665500,152500,2111,11,"No"
665500,153500,2421,0,"Yes"
665500,154500,2594,0,"Yes"
665500,155500,2565,0,"No"
665500,156500,2232,3,"Yes"
665500,157500,1967,2,"Yes"
665500,158500,2533,0,"No"
665500,159500,2300,0,"Yes"
665500,160500,2508,0,"No"
665500,161500,2321,0,"No"
665500,162500,1767,11,"No"
665500,163500,1898,11,"No"
665500,164500,1749,24,"Yes"
665500,165500,1767,35,"Yes"
665500,166500,1350,72,"Yes"
665500,167500,1096,13,"Yes"
665500,168500,1366,66,"Yes"
665500,169500,1797,42,"Yes"
665500,170500,2168,0,"Yes"
665500,171500,2388,0,"Yes"
665500,172500,2066,8,"No"
665500,173500,1528,79,"No"
665500,174500,980,73,"Yes"
665500,175500,1371,70,"No"
665500,176500,1640,22,"No"
665500,177500,1398,28,"Yes"
665500,178500,1819,10,"No"
665500,179500,2071,0,"Yes"
665500,180500,1983,0,"Yes"
665500,181500,2083,0,"No"
665500,182500,1750,6,"Yes"
665500,183500,1485,45,"No"
665500,184500,1419,60,"No"
665500,185500,1309,41,"Yes"
665500,186500,1191,48,"No"
665500,187500,987,26,"Yes"
665500,188500,891,26,"Yes"
665500,189500,900,38,"Yes"
665500,190500,1179,44,"No"
665500,191500,1447,70,"No"
665500,192500,1014,60,"Yes"
665500,193500,852,31,"No"
665500,194500,753,14,"No"
665500,195500,637,17,"No"
665500,196500,596,35,"No"
665500,197500,584,49,"Yes"
665500,198500,550,61,"No"
665500,199500,679,34,"No"
665500,200500,454,43,"Yes"
665500,201500,434,0,"Yes"
665500,202500,533,30,"Yes"
665500,203500,748,40,"No"
665500,204500,617,7,"Yes"
665500,205500,650,39,"No"
665500,206500,579,44,"No"
665500,207500,473,17,"No"
665500,208500,453,0,"Yes"
665500,209500,456,3,"No"
665500,210500,462,3,"No"
665500,211500,450,13,"Yes"
665500,212500,460,7,"Yes"
665500,213500,452,20,"Yes"
665500,214500,450,6,"Yes"
665500,215500,425,0,"No"
665500,216500,429,13,"No"
665500,217500,461,25,"No"
665500,218500,473,29,"No"
665500,219500,497,0,"No"
665500,220500,514,16,"No"
665500,221500,504,5,"No"
665500,222500,505,3,"No"
665500,223500,502,19,"No"
665500,224500,496,0,"No"
665500,225500,500,8,"No"
665500,226500,534,9,"No"
665500,227500,578,2,"No"
665500,228500,637,19,"No"
665500,229500,736,7,"No"
665500,230500,750,27,"No"
665500,231500,815,12,"No"
665500,232500,814,17,"No"
665500,233500,820,89,"No"
665500,234500,767,54,"No"
665500,235500,704,15,"No"
665500,236500,644,15,"No"
665500,237500,599,53,"No"
665500,238500,538,25,"No"
665500,239500,498,2,"No"
665500,240500,455,0,"No"
665500,241500,431,1,"Yes"
665500,242500,430,6,"Yes"
665500,243500,447,16,"Yes"
665500,244500,456,70,"No"
665500,245500,432,94,"No"
665500,246500,450,35,"Yes"
665500,247500,376,12,"Yes"
665500,248500,371,33,"Yes"
665500,249500,367,21,"Yes"
665500,250500,395,0,"Yes"
665500,251500,412,53,"Yes"
665500,252500,433,9,"No"
665500,253500,476,18,"Yes"
665500,254500,531,88,"No"
665500,255500,532,100,"No"
665500,256500,433,70,"Yes"
665500,257500,397,43,"Yes"
665500,258500,386,4,"Yes"
665500,259500,383,12,"Yes"
665500,260500,539,69,"No"
665500,261500,608,81,"No"
665500,262500,550,99,"No"
665500,263500,506,51,"No"
665500,264500,432,10,"No"
665500,265500,472,34,"No"
665500,266500,551,95,"No"
665500,267500,545,16,"No"
665500,268500,504,56,"No"
665500,269500,408,71,"No"
665500,270500,327,4,"Yes"
666500,136500,2563,0,"No"
666500,137500,2658,0,"No"
666500,138500,2754,0,"Yes"
666500,139500,2960,0,"No"
666500,140500,3130,0,"No"
666500,141500,3031,0,"No"
666500,142500,2949,0,"No"
666500,143500,2943,0,"No"
666500,144500,2539,0,"No"
666500,145500,2268,4,"Yes"
666500,146500,2311,1,"No"
666500,147500,2287,0,"No"
666500,148500,2015,53,"No"
666500,149500,1593,88,"Yes"
666500,150500,1360,16,"Yes"
666500,151500,1477,12,"Yes"
666500,152500,1927,44,"Yes"
666500,153500,2216,0,"No"
666500,154500,2464,0,"No"
666500,155500,2646,0,"No"
666500,156500,2400,0,"Yes"
666500,157500,1993,6,"Yes"
666500,158500,2333,0,"Yes"
666500,159500,2333,0,"Yes"
666500,160500,2207,0,"No"
666500,161500,1869,14,"Yes"
666500,162500,1453,38,"Yes"
666500,163500,1431,27,"Yes"
666500,164500,1331,31,"Yes"
666500,165500,1267,32,"Yes"
666500,166500,1266,49,"Yes"
666500,167500,1497,62,"Yes"
666500,168500,1831,40,"No"
666500,169500,2092,3,"No"
666500,170500,2360,0,"Yes"
666500,171500,2580,0,"No"
666500,172500,2292,1,"Yes"
666500,173500,1639,48,"No"
666500,174500,1021,48,"No"
666500,175500,1236,63,"Yes"
666500,176500,1841,8,"No"
666500,177500,1760,11,"No"
666500,178500,1520,17,"Yes"
666500,179500,1816,7,"No"
666500,180500,1982,0,"Yes"
666500,181500,2150,0,"Yes"
666500,182500,2180,0,"No"
666500,183500,1834,22,"No"
666500,184500,1875,7,"No"
666500,185500,1745,8,"No"
666500,186500,1568,22,"No"
666500,187500,1360,33,"No"
666500,188500,1221,50,"No"
666500,189500,1218,68,"Yes"
666500,190500,1256,54,"Yes"
666500,191500,1721,48,"No"
666500,192500,1452,49,"Yes"
666500,193500,1109,52,"Yes"
666500,194500,1040,39,"No"
666500,195500,895,68,"No"
666500,196500,756,46,"No"
666500,197500,650,52,"No"
666500,198500,543,24,"Yes"
666500,199500,545,9,"Yes"
666500,200500,763,51,"Yes"
666500,201500,434,24,"Yes"
666500,202500,493,48,"Yes"
666500,203500,552,52,"Yes"
666500,204500,445,0,"Yes"
666500,205500,446,16,"Yes"
666500,206500,433,6,"Yes"
666500,207500,446,10,"Yes"
666500,208500,479,25,"No"
666500,209500,497,51,"No"
666500,210500,448,2,"No"
666500,211500,434,0,"Yes"
666500,212500,479,1,"No"
666500,213500,437,26,"Yes"
666500,214500,449,29,"Yes"
666500,215500,425,11,"Yes"
666500,216500,423,3,"No"
666500,217500,433,7,"No"
666500,218500,458,33,"No"
666500,219500,482,30,"Yes"
666500,220500,489,15,"No"
666500,221500,510,17,"No"
666500,222500,514,0,"No"
666500,223500,516,6,"No"
666500,224500,531,7,"No"
666500,225500,549,8,"No"
666500,226500,596,0,"No"
666500,227500,662,11,"No"
666500,228500,725,27,"No"
666500,229500,805,41,"No"
666500,230500,843,72,"No"
666500,231500,843,54,"No"
666500,232500,806,34,"No"
666500,233500,737,18,"Yes"
666500,234500,665,17,"No"
666500,235500,627,0,"No"
666500,236500,583,5,"No"
666500,237500,528,7,"No"
666500,238500,469,0,"No"
666500,239500,446,0,"No"
666500,240500,436,0,"Yes"
666500,241500,434,8,"No"
666500,242500,440,24,"No"
666500,243500,462,79,"No"
666500,244500,452,98,"No"
666500,245500,415,79,"No"
666500,246500,369,50,"Yes"
666500,247500,358,3,"Yes"
666500,248500,369,16,"Yes"
666500,249500,412,62,"No"
666500,250500,406,4,"No"
666500,251500,457,22,"No"
666500,252500,525,1,"No"
666500,253500,611,21,"No"
666500,254500,623,87,"No"
666500,255500,487,78,"No"
666500,256500,385,7,"Yes"
666500,257500,392,0,"No"
666500,258500,434,40,"No"
666500,259500,438,25,"Yes"
666500,260500,518,34,"No"
666500,261500,510,17,"No"
666500,262500,497,21,"No"
666500,263500,466,18,"No"
666500,264500,424,11,"Yes"
666500,265500,475,8,"No"
666500,266500,569,32,"No"
666500,267500,500,27,"No"
666500,268500,436,63,"No"
666500,269500,339,5,"Yes"
666500,270500,331,1,"Yes"
667500,136500,2844,0,"No"
667500,137500,3005,0,"No"
667500,138500,2863,0,"No"
667500,139500,3011,0,"No"
667500,141500,3142,0,"No"
667500,142500,3142,0,"No"
667500,143500,3060,0,"No"
667500,144500,2794,0,"No"
667500,145500,2677,0,"No"
667500,146500,2649,0,"Yes"
667500,147500,2489,0,"No"
667500,148500,2204,4,"No"
667500,149500,1883,71,"No"
667500,150500,1467,50,"Yes"
667500,151500,1361,9,"Yes"
667500,152500,1586,51,"Yes"
667500,153500,1986,21,"No"
667500,154500,2248,0,"Yes"
667500,155500,2424,0,"Yes"
667500,156500,2515,0,"No"
667500,157500,2157,0,"Yes"
667500,158500,1999,0,"Yes"
667500,159500,2034,1,"Yes"
667500,160500,1757,16,"Yes"
667500,161500,1631,47,"Yes"
667500,162500,1711,34,"Yes"
667500,163500,1898,15,"Yes"
667500,164500,2014,11,"Yes"
667500,165500,2066,10,"Yes"
667500,166500,2165,8,"Yes"
667500,167500,1999,21,"Yes"
667500,168500,2265,0,"No"
667500,169500,2491,0,"No"
667500,170500,2543,0,"No"
667500,171500,2667,0,"No"
667500,172500,2157,1,"Yes"
667500,173500,1602,45,"No"
667500,174500,1161,57,"Yes"
667500,175500,1239,64,"Yes"
667500,176500,1661,10,"No"
667500,177500,2165,1,"No"
667500,178500,1842,10,"Yes"
667500,179500,1588,46,"Yes"
667500,180500,1792,21,"No"
667500,181500,2035,0,"No"
667500,182500,2272,0,"No"
667500,183500,2136,0,"No"
667500,184500,2156,0,"Yes"
667500,185500,2192,0,"No"
667500,186500,2051,1,"No"
667500,187500,1789,7,"No"
667500,188500,1626,27,"No"
